com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
2748,eeee9a63-acf8-4e5a-b839-36a384b821e3.binning_data.json,1568831,6000,0,2020-04-20 14:00:01.688,com.sec.android.app.shealth,2020-04-20 14:00:01.688,,2.3888886,2132.6501,111.229996,2748,NakFKIhnVg,com.sec.android.app.shealth,0,eeee9a63-acf8-4e5a-b839-36a384b821e3.achievement.json,eeee9a63-acf8-4e5a-b839-36a384b821e3,1587340800000,
4176,d3554988-5858-4ad8-9953-53d52bf62ec1.binning_data.json,2270920,6000,19,2020-09-11 14:50:10.105,com.sec.android.app.shealth,2020-09-10 16:06:02.434,d3554988-5858-4ad8-9953-53d52bf62ec1.source_info.json,1.4121763,3206.94,175.73999,4157,VfS0qUERdZ,com.sec.android.app.shealth,0,d3554988-5858-4ad8-9953-53d52bf62ec1.achievement.json,d3554988-5858-4ad8-9953-53d52bf62ec1,1599782400000,
4176,85341083-2972-498f-8447-67bce8976648.binning_data.json,2270920,6000,19,2020-09-11 16:00:02.172,com.sec.android.app.shealth,2020-09-11 16:00:02.172,,1.4121763,3206.94,175.73999,4157,NakFKIhnVg,com.sec.android.app.shealth,0,85341083-2972-498f-8447-67bce8976648.achievement.json,85341083-2972-498f-8447-67bce8976648,1599782400000,
617,0acf7a3e-042d-4b2f-8932-5c23d10cc050.binning_data.json,372450,6000,0,2020-07-30 15:44:56.193,com.sec.android.app.shealth,2020-07-30 03:08:53.211,0acf7a3e-042d-4b2f-8932-5c23d10cc050.source_info.json,1.2488893,465.15,25.4,617,VfS0qUERdZ,com.sec.android.app.shealth,0,0acf7a3e-042d-4b2f-8932-5c23d10cc050.achievement.json,0acf7a3e-042d-4b2f-8932-5c23d10cc050,1596067200000,
3690,7e59090f-def4-4399-929d-97e25c5b7b00.binning_data.json,2055475,6000,0,2020-06-06 14:00:02.449,com.sec.android.app.shealth,2020-06-06 14:00:02.449,,1.7098674,2841.49,149.04,3690,NakFKIhnVg,com.sec.android.app.shealth,3366,7e59090f-def4-4399-929d-97e25c5b7b00.achievement.json,7e59090f-def4-4399-929d-97e25c5b7b00,1591401600000,
3616,b71f44a1-98bb-4dbc-89e1-d6bde234af73.binning_data.json,1982181,6000,19,2020-10-19 16:00:02.049,com.sec.android.app.shealth,2020-10-19 16:00:02.049,,1.4148657,2804.52,147.01,3597,NakFKIhnVg,com.sec.android.app.shealth,1184,b71f44a1-98bb-4dbc-89e1-d6bde234af73.achievement.json,b71f44a1-98bb-4dbc-89e1-d6bde234af73,1603065600000,
9598,1203ca91-d5aa-4e55-a6ba-088436328287.binning_data.json,5236675,6000,18,2020-03-15 13:00:01.625,com.sec.android.app.shealth,2020-03-15 13:00:01.625,,3.2602437,7385.6797,397.35995,9580,NakFKIhnVg,com.sec.android.app.shealth,2577,1203ca91-d5aa-4e55-a6ba-088436328287.achievement.json,1203ca91-d5aa-4e55-a6ba-088436328287,1584230400000,
617,a09425e7-9741-42c3-8258-12a6a08b7336.binning_data.json,372450,6000,0,2020-07-30 16:00:04.073,com.sec.android.app.shealth,2020-07-30 16:00:04.073,,1.2488893,465.15,25.4,617,NakFKIhnVg,com.sec.android.app.shealth,0,a09425e7-9741-42c3-8258-12a6a08b7336.achievement.json,a09425e7-9741-42c3-8258-12a6a08b7336,1596067200000,
1225,6c97bd97-a988-4029-b15e-c5b66ae79cde.binning_data.json,670270,6000,0,2020-04-21 06:04:21.517,com.sec.android.app.shealth,2020-04-20 16:20:45.376,6c97bd97-a988-4029-b15e-c5b66ae79cde.source_info.json,1.428841,957.70996,49.21,1225,VfS0qUERdZ,com.sec.android.app.shealth,0,6c97bd97-a988-4029-b15e-c5b66ae79cde.achievement.json,6c97bd97-a988-4029-b15e-c5b66ae79cde,1587427200000,
5654,1c030645-0205-41dd-ab7a-3e5843e22f92.binning_data.json,3149802,6000,0,2020-06-07 12:18:44.831,com.sec.android.app.shealth,2020-06-06 14:38:22.939,1c030645-0205-41dd-ab7a-3e5843e22f92.source_info.json,1.3995703,4408.37,227.44,5654,VfS0qUERdZ,com.sec.android.app.shealth,0,1c030645-0205-41dd-ab7a-3e5843e22f92.achievement.json,1c030645-0205-41dd-ab7a-3e5843e22f92,1591488000000,
2525,69772201-b9ad-42b4-b573-dbbde5c4cfa5.binning_data.json,1304299,6000,0,2020-03-17 13:00:02.094,com.sec.android.app.shealth,2020-03-15 13:22:36.586,69772201-b9ad-42b4-b573-dbbde5c4cfa5.source_info.json,1.4803199,1930.7799,106.869995,2525,VfS0qUERdZ,com.sec.android.app.shealth,0,69772201-b9ad-42b4-b573-dbbde5c4cfa5.achievement.json,69772201-b9ad-42b4-b573-dbbde5c4cfa5,1584316800000,
5654,df42d3f9-ca42-4b4a-9cc7-e4bd9e5cea57.binning_data.json,3149767,6000,0,2020-06-07 14:00:01.755,com.sec.android.app.shealth,2020-06-07 14:00:01.755,,2.0104647,4408.37,227.44,5654,NakFKIhnVg,com.sec.android.app.shealth,1074,df42d3f9-ca42-4b4a-9cc7-e4bd9e5cea57.achievement.json,df42d3f9-ca42-4b4a-9cc7-e4bd9e5cea57,1591488000000,
1225,b95bcd02-43b4-4908-b0b1-37274a05fdf9.binning_data.json,670259,6000,0,2020-04-21 14:00:02.559,com.sec.android.app.shealth,2020-04-21 14:00:02.559,,1.6388887,957.70996,49.21,1225,NakFKIhnVg,com.sec.android.app.shealth,0,b95bcd02-43b4-4908-b0b1-37274a05fdf9.achievement.json,b95bcd02-43b4-4908-b0b1-37274a05fdf9,1587427200000,
1015,74421a3b-cdf7-4cde-8238-865c6d33d359.binning_data.json,597225,6000,0,2020-09-12 15:52:19.659,com.sec.android.app.shealth,2020-09-11 16:05:21.771,74421a3b-cdf7-4cde-8238-865c6d33d359.source_info.json,1.2750628,761.5,42.85,1015,VfS0qUERdZ,com.sec.android.app.shealth,0,74421a3b-cdf7-4cde-8238-865c6d33d359.achievement.json,74421a3b-cdf7-4cde-8238-865c6d33d359,1599868800000,
12211,f250501c-5caf-441a-b28d-e836c07f947f.binning_data.json,4784161,6000,7722,2020-10-20 14:15:12.662,com.sec.android.app.shealth,2020-10-19 16:15:04.429,f250501c-5caf-441a-b28d-e836c07f947f.source_info.json,2.8530414,13649.41,1021.56006,4489,VfS0qUERdZ,com.sec.android.app.shealth,0,f250501c-5caf-441a-b28d-e836c07f947f.achievement.json,f250501c-5caf-441a-b28d-e836c07f947f,1603152000000,
889,4d67fd62-0d72-407e-b52d-975c7092ca68.binning_data.json,496776,6000,4,2020-07-31 14:00:25.075,com.sec.android.app.shealth,2020-07-30 16:15:04.063,4d67fd62-0d72-407e-b52d-975c7092ca68.source_info.json,1.3712615,681.21,38.28,885,VfS0qUERdZ,com.sec.android.app.shealth,0,4d67fd62-0d72-407e-b52d-975c7092ca68.achievement.json,4d67fd62-0d72-407e-b52d-975c7092ca68,1596153600000,
1015,a25c9de9-eda5-4d7e-a87f-2b7e576b0856.binning_data.json,597225,6000,0,2020-09-12 16:00:01.963,com.sec.android.app.shealth,2020-09-12 16:00:01.963,,1.2750628,761.5,42.85,1015,NakFKIhnVg,com.sec.android.app.shealth,0,a25c9de9-eda5-4d7e-a87f-2b7e576b0856.achievement.json,a25c9de9-eda5-4d7e-a87f-2b7e576b0856,1599868800000,
8579,88e610c5-7a47-4850-af57-fac8c704099f.binning_data.json,4828005,6000,46,2020-03-17 12:48:38.587,com.sec.android.app.shealth,2020-03-16 13:16:04.519,88e610c5-7a47-4850-af57-fac8c704099f.source_info.json,1.3779707,6652.85,353.38995,8533,VfS0qUERdZ,com.sec.android.app.shealth,0,88e610c5-7a47-4850-af57-fac8c704099f.achievement.json,88e610c5-7a47-4850-af57-fac8c704099f,1584403200000,
12211,6af25658-3221-495c-8978-819b15a70e67.binning_data.json,4784161,6000,7722,2020-10-20 16:00:02.160,com.sec.android.app.shealth,2020-10-20 16:00:02.160,,2.8530414,13649.41,1021.56006,4489,NakFKIhnVg,com.sec.android.app.shealth,10618,6af25658-3221-495c-8978-819b15a70e67.achievement.json,6af25658-3221-495c-8978-819b15a70e67,1603152000000,
889,9738058d-a409-472e-999a-c8a769931ef2.binning_data.json,496776,6000,4,2020-07-31 16:00:04.703,com.sec.android.app.shealth,2020-07-31 16:00:04.703,,1.3712615,681.21,38.28,885,NakFKIhnVg,com.sec.android.app.shealth,0,9738058d-a409-472e-999a-c8a769931ef2.achievement.json,9738058d-a409-472e-999a-c8a769931ef2,1596153600000,
2525,ca951168-ff7e-4873-bdd3-7840d6431009.binning_data.json,1304281,6000,0,2020-03-16 13:16:05.049,com.sec.android.app.shealth,2020-03-16 13:16:05.049,,1.75,1930.7799,106.869995,2525,NakFKIhnVg,com.sec.android.app.shealth,0,ca951168-ff7e-4873-bdd3-7840d6431009.achievement.json,ca951168-ff7e-4873-bdd3-7840d6431009,1584316800000,
11017,748866a5-0cd6-4527-9f07-eea52f64a231.binning_data.json,4154383,6000,9010,2020-10-21 14:30:53.424,com.sec.android.app.shealth,2020-10-21 04:06:54.866,748866a5-0cd6-4527-9f07-eea52f64a231.source_info.json,2.945932,12238.53,973.87,2007,VfS0qUERdZ,com.sec.android.app.shealth,0,748866a5-0cd6-4527-9f07-eea52f64a231.achievement.json,748866a5-0cd6-4527-9f07-eea52f64a231,1603238400000,
2874,f0472e5c-cd93-4bb2-bbef-175ac231fe08.binning_data.json,1562507,6000,0,2020-06-08 11:35:14.081,com.sec.android.app.shealth,2020-06-07 14:37:20.900,f0472e5c-cd93-4bb2-bbef-175ac231fe08.source_info.json,1.4439865,2256.24,115.52,2874,VfS0qUERdZ,com.sec.android.app.shealth,0,f0472e5c-cd93-4bb2-bbef-175ac231fe08.achievement.json,f0472e5c-cd93-4bb2-bbef-175ac231fe08,1591574400000,
160,40bac4fd-6ffc-444d-ad46-ade912f3bfe5.binning_data.json,91516,6000,0,2020-04-22 11:52:50.622,com.sec.android.app.shealth,2020-04-21 16:28:14.710,40bac4fd-6ffc-444d-ad46-ade912f3bfe5.source_info.json,1.349812,123.53,6.9100003,160,VfS0qUERdZ,com.sec.android.app.shealth,0,40bac4fd-6ffc-444d-ad46-ade912f3bfe5.achievement.json,40bac4fd-6ffc-444d-ad46-ade912f3bfe5,1587513600000,
8579,2bd17943-44bd-47a5-a3fe-6216bff2b71d.binning_data.json,4827932,6000,46,2020-03-17 13:00:01.686,com.sec.android.app.shealth,2020-03-16 13:16:05.079,,3.75,6652.85,353.38995,8533,NakFKIhnVg,com.sec.android.app.shealth,1524,2bd17943-44bd-47a5-a3fe-6216bff2b71d.achievement.json,2bd17943-44bd-47a5-a3fe-6216bff2b71d,1584403200000,
11017,195c844c-ed1c-4884-a6ae-faec7a16d249.binning_data.json,4154383,6000,9010,2020-10-21 16:00:02.805,com.sec.android.app.shealth,2020-10-21 16:00:02.805,,2.945932,12238.53,973.87,2007,NakFKIhnVg,com.sec.android.app.shealth,10352,195c844c-ed1c-4884-a6ae-faec7a16d249.achievement.json,195c844c-ed1c-4884-a6ae-faec7a16d249,1603238400000,
160,ee4adf59-d7b5-42ca-a61d-266374974d5d.binning_data.json,91509,6000,0,2020-04-22 14:00:01.684,com.sec.android.app.shealth,2020-04-22 14:00:01.684,,2.0833335,123.53,6.9100003,160,NakFKIhnVg,com.sec.android.app.shealth,0,ee4adf59-d7b5-42ca-a61d-266374974d5d.achievement.json,ee4adf59-d7b5-42ca-a61d-266374974d5d,1587513600000,
3280,bd660309-6464-4973-9b23-92fb5f56dd5b.binning_data.json,1818913,6000,0,2020-03-18 12:37:25.181,com.sec.android.app.shealth,2020-03-17 23:53:21.779,bd660309-6464-4973-9b23-92fb5f56dd5b.source_info.json,1.4033656,2552.6,133.15997,3280,VfS0qUERdZ,com.sec.android.app.shealth,0,bd660309-6464-4973-9b23-92fb5f56dd5b.achievement.json,bd660309-6464-4973-9b23-92fb5f56dd5b,1584489600000,
360,c9d23e4d-a668-4134-bc3d-9ee7930d6524.binning_data.json,209155,6000,0,2020-04-23 13:08:16.146,com.sec.android.app.shealth,2020-04-22 17:19:35.797,c9d23e4d-a668-4134-bc3d-9ee7930d6524.source_info.json,1.3234198,276.8,14.89,360,VfS0qUERdZ,com.sec.android.app.shealth,0,c9d23e4d-a668-4134-bc3d-9ee7930d6524.achievement.json,c9d23e4d-a668-4134-bc3d-9ee7930d6524,1587600000000,
3280,718631a0-857e-4ab5-aa8b-396eb5cef3a0.binning_data.json,1818887,6000,0,2020-03-18 13:00:01.396,com.sec.android.app.shealth,2020-03-18 13:00:01.396,,2.0833333,2552.6,133.15997,3280,NakFKIhnVg,com.sec.android.app.shealth,0,718631a0-857e-4ab5-aa8b-396eb5cef3a0.achievement.json,718631a0-857e-4ab5-aa8b-396eb5cef3a0,1584489600000,
2985,33ab9491-248c-457e-9d0f-c1714a202291.binning_data.json,1612702,6000,5,2020-09-13 15:55:12.694,com.sec.android.app.shealth,2020-09-12 16:42:42.213,33ab9491-248c-457e-9d0f-c1714a202291.source_info.json,1.4123003,2277.62,127.439995,2980,VfS0qUERdZ,com.sec.android.app.shealth,0,33ab9491-248c-457e-9d0f-c1714a202291.achievement.json,33ab9491-248c-457e-9d0f-c1714a202291,1599955200000,
4204,a9cd42d5-bd66-4b76-8ded-e1a7a6347fff.binning_data.json,2290818,6000,16,2020-10-22 15:42:28.385,com.sec.android.app.shealth,2020-10-21 16:28:21.973,a9cd42d5-bd66-4b76-8ded-e1a7a6347fff.source_info.json,1.4186198,3249.8,173.94,4188,VfS0qUERdZ,com.sec.android.app.shealth,0,a9cd42d5-bd66-4b76-8ded-e1a7a6347fff.achievement.json,a9cd42d5-bd66-4b76-8ded-e1a7a6347fff,1603324800000,
2985,1c06eb33-1ceb-419e-aafa-d778c4db8af5.binning_data.json,1612702,6000,5,2020-09-13 16:01:26.524,com.sec.android.app.shealth,2020-09-13 16:01:26.524,,1.4123003,2277.62,127.439995,2980,NakFKIhnVg,com.sec.android.app.shealth,0,1c06eb33-1ceb-419e-aafa-d778c4db8af5.achievement.json,1c06eb33-1ceb-419e-aafa-d778c4db8af5,1599955200000,
10156,61e4eb0d-55cf-43ae-a3c3-49eb368cb4df.binning_data.json,5707255,6000,29,2020-03-20 13:35:07.382,com.sec.android.app.shealth,2020-03-19 02:09:58.080,61e4eb0d-55cf-43ae-a3c3-49eb368cb4df.source_info.json,1.3768035,7857.7705,412.84995,10127,VfS0qUERdZ,com.sec.android.app.shealth,0,61e4eb0d-55cf-43ae-a3c3-49eb368cb4df.achievement.json,61e4eb0d-55cf-43ae-a3c3-49eb368cb4df,1584576000000,
360,274c34f3-c29d-4ad4-9a1f-d4e79e3cc136.binning_data.json,209146,6000,0,2020-04-23 14:00:02.602,com.sec.android.app.shealth,2020-04-23 14:00:02.602,,1.6388887,276.8,14.89,360,NakFKIhnVg,com.sec.android.app.shealth,0,274c34f3-c29d-4ad4-9a1f-d4e79e3cc136.achievement.json,274c34f3-c29d-4ad4-9a1f-d4e79e3cc136,1587600000000,
4204,533a3437-20ac-44af-8e66-5cf76bb0150b.binning_data.json,2290818,6000,16,2020-10-22 16:00:01.795,com.sec.android.app.shealth,2020-10-22 16:00:01.795,,1.4186198,3249.8,173.94,4188,NakFKIhnVg,com.sec.android.app.shealth,0,533a3437-20ac-44af-8e66-5cf76bb0150b.achievement.json,533a3437-20ac-44af-8e66-5cf76bb0150b,1603324800000,
11187,5da63ceb-570b-478b-9ffc-6ff1d2b77bda.binning_data.json,6045707,6000,255,2020-03-20 11:35:01.790,com.sec.android.app.shealth,2020-03-19 13:00:48.474,5da63ceb-570b-478b-9ffc-6ff1d2b77bda.source_info.json,1.4551516,8797.421,472.73993,10932,VfS0qUERdZ,com.sec.android.app.shealth,0,5da63ceb-570b-478b-9ffc-6ff1d2b77bda.achievement.json,5da63ceb-570b-478b-9ffc-6ff1d2b77bda,1584662400000,
1406,37150d43-266f-4f86-844f-726649c311c5.binning_data.json,790991,6000,0,2020-04-24 13:57:05.814,com.sec.android.app.shealth,2020-04-23 15:09:16.616,37150d43-266f-4f86-844f-726649c311c5.source_info.json,1.3824543,1093.51,56.78,1406,VfS0qUERdZ,com.sec.android.app.shealth,0,37150d43-266f-4f86-844f-726649c311c5.achievement.json,37150d43-266f-4f86-844f-726649c311c5,1587686400000,
2859,f2a69513-c174-4a53-a1c2-553061090a87.binning_data.json,1665512,6000,9,2020-10-23 15:27:16.514,com.sec.android.app.shealth,2020-10-23 01:55:58.807,f2a69513-c174-4a53-a1c2-553061090a87.source_info.json,1.310107,2182.0,122.45,2850,VfS0qUERdZ,com.sec.android.app.shealth,0,f2a69513-c174-4a53-a1c2-553061090a87.achievement.json,f2a69513-c174-4a53-a1c2-553061090a87,1603411200000,
11187,1075b28d-366e-4aea-926a-e921511e864e.binning_data.json,6045639,6000,255,2020-03-20 13:35:04.680,com.sec.android.app.shealth,2020-03-19 13:00:48.674,,3.0,8797.421,472.73993,10932,NakFKIhnVg,com.sec.android.app.shealth,5286,1075b28d-366e-4aea-926a-e921511e864e.achievement.json,1075b28d-366e-4aea-926a-e921511e864e,1584662400000,
1406,f40edcec-eac6-4fe6-a94f-1bcb236b123a.binning_data.json,790979,6000,0,2020-04-24 14:00:01.405,com.sec.android.app.shealth,2020-04-24 14:00:01.405,,1.5555557,1093.51,56.78,1406,NakFKIhnVg,com.sec.android.app.shealth,0,f40edcec-eac6-4fe6-a94f-1bcb236b123a.achievement.json,f40edcec-eac6-4fe6-a94f-1bcb236b123a,1587686400000,
2874,a8490af7-2b13-4d3b-b7dd-ec9d8d79a82e.binning_data.json,1562490,6000,0,2020-06-08 14:00:01.368,com.sec.android.app.shealth,2020-06-08 14:00:01.368,,1.6388887,2256.24,115.52,2874,NakFKIhnVg,com.sec.android.app.shealth,0,a8490af7-2b13-4d3b-b7dd-ec9d8d79a82e.achievement.json,a8490af7-2b13-4d3b-b7dd-ec9d8d79a82e,1591574400000,
896,dc24b8a6-ad71-4f2d-9b85-f3539a338729.binning_data.json,516090,6000,0,2020-08-01 16:11:43.947,com.sec.android.app.shealth,2020-08-01 02:32:17.767,dc24b8a6-ad71-4f2d-9b85-f3539a338729.source_info.json,1.2856078,663.49,36.95,896,VfS0qUERdZ,com.sec.android.app.shealth,0,dc24b8a6-ad71-4f2d-9b85-f3539a338729.achievement.json,dc24b8a6-ad71-4f2d-9b85-f3539a338729,1596240000000,
2859,efe7081b-c0e4-42dc-bfdf-0fc33c37697d.binning_data.json,1665512,6000,9,2020-10-23 16:00:02.455,com.sec.android.app.shealth,2020-10-23 16:00:02.455,,1.310107,2182.0,122.45,2850,NakFKIhnVg,com.sec.android.app.shealth,0,efe7081b-c0e4-42dc-bfdf-0fc33c37697d.achievement.json,efe7081b-c0e4-42dc-bfdf-0fc33c37697d,1603411200000,
896,79a2360b-f1b5-497a-a683-21e30d81951a.binning_data.json,516090,6000,0,2020-08-01 16:11:42.126,com.sec.android.app.shealth,2020-08-01 16:11:42.126,,1.2856078,663.49,36.95,896,NakFKIhnVg,com.sec.android.app.shealth,0,79a2360b-f1b5-497a-a683-21e30d81951a.achievement.json,79a2360b-f1b5-497a-a683-21e30d81951a,1596240000000,
2627,cad6a038-d952-4535-a11f-36af37b2815b.binning_data.json,1483614,6000,0,2020-10-24 15:53:34.537,com.sec.android.app.shealth,2020-10-24 01:41:18.035,cad6a038-d952-4535-a11f-36af37b2815b.source_info.json,1.3570234,2013.3,108.17,2627,VfS0qUERdZ,com.sec.android.app.shealth,0,cad6a038-d952-4535-a11f-36af37b2815b.achievement.json,cad6a038-d952-4535-a11f-36af37b2815b,1603497600000,
997,d57850cc-b7fc-4f60-99ba-25601f3346c1.binning_data.json,566792,6000,5,2020-09-14 15:51:48.763,com.sec.android.app.shealth,2020-09-13 16:17:20.227,d57850cc-b7fc-4f60-99ba-25601f3346c1.source_info.json,1.3378798,758.3,41.65,992,VfS0qUERdZ,com.sec.android.app.shealth,0,d57850cc-b7fc-4f60-99ba-25601f3346c1.achievement.json,d57850cc-b7fc-4f60-99ba-25601f3346c1,1600041600000,
10156,86fb3a67-513b-4840-aac3-a0dfabe85847.binning_data.json,5707185,6000,29,2020-03-19 13:00:48.823,com.sec.android.app.shealth,2020-03-19 13:00:48.823,,2.80918,7857.7705,412.84995,10127,NakFKIhnVg,com.sec.android.app.shealth,2161,86fb3a67-513b-4840-aac3-a0dfabe85847.achievement.json,86fb3a67-513b-4840-aac3-a0dfabe85847,1584576000000,
3908,87ee724e-ec0d-4b2d-9e59-59e6ebfb28d4.binning_data.json,2166030,6000,6,2020-04-25 13:02:45.490,com.sec.android.app.shealth,2020-04-24 14:01:11.308,87ee724e-ec0d-4b2d-9e59-59e6ebfb28d4.source_info.json,1.3851788,3000.3398,159.12999,3902,VfS0qUERdZ,com.sec.android.app.shealth,0,87ee724e-ec0d-4b2d-9e59-59e6ebfb28d4.achievement.json,87ee724e-ec0d-4b2d-9e59-59e6ebfb28d4,1587772800000,
997,082e52ea-02ae-4972-b005-d8b6db2af206.binning_data.json,566792,6000,5,2020-09-14 16:00:01.777,com.sec.android.app.shealth,2020-09-14 16:00:01.777,,1.3378798,758.3,41.65,992,NakFKIhnVg,com.sec.android.app.shealth,0,082e52ea-02ae-4972-b005-d8b6db2af206.achievement.json,082e52ea-02ae-4972-b005-d8b6db2af206,1600041600000,
3908,19f27a6f-7aa6-4cd9-a9ab-3b4100689298.binning_data.json,2166000,6000,6,2020-04-25 14:00:05.242,com.sec.android.app.shealth,2020-04-25 14:00:05.242,,2.2500002,3000.3398,159.12999,3902,NakFKIhnVg,com.sec.android.app.shealth,1249,19f27a6f-7aa6-4cd9-a9ab-3b4100689298.achievement.json,19f27a6f-7aa6-4cd9-a9ab-3b4100689298,1587772800000,
4189,1be0deb5-1b85-4e4f-a08c-8b4fca4e551e.binning_data.json,2386222,6000,1,2020-03-21 11:16:03.428,com.sec.android.app.shealth,2020-03-20 14:04:01.315,1be0deb5-1b85-4e4f-a08c-8b4fca4e551e.source_info.json,1.3514583,3224.8801,171.22998,4188,VfS0qUERdZ,com.sec.android.app.shealth,0,1be0deb5-1b85-4e4f-a08c-8b4fca4e551e.achievement.json,1be0deb5-1b85-4e4f-a08c-8b4fca4e551e,1584748800000,
3895,0647ac16-6423-47b1-bd82-67b215a43323.binning_data.json,2061353,6000,0,2020-09-16 16:24:10.510,com.sec.android.app.shealth,2020-09-15 01:11:40.812,0647ac16-6423-47b1-bd82-67b215a43323.source_info.json,1.4344364,2956.88,166.70999,3895,VfS0qUERdZ,com.sec.android.app.shealth,0,0647ac16-6423-47b1-bd82-67b215a43323.achievement.json,0647ac16-6423-47b1-bd82-67b215a43323,1600128000000,
4189,0919252a-0de6-4e2d-a078-53c477a6f890.binning_data.json,2386188,6000,1,2020-03-21 13:00:01.846,com.sec.android.app.shealth,2020-03-21 13:00:01.846,,2.0833333,3224.8801,171.22998,4188,NakFKIhnVg,com.sec.android.app.shealth,1357,0919252a-0de6-4e2d-a078-53c477a6f890.achievement.json,0919252a-0de6-4e2d-a078-53c477a6f890,1584748800000,
1508,69f15955-4d64-437b-9600-581a1724568e.binning_data.json,881576,6000,0,2020-04-26 13:53:19.085,com.sec.android.app.shealth,2020-04-25 16:01:02.518,69f15955-4d64-437b-9600-581a1724568e.source_info.json,1.3184562,1162.32,61.20999,1508,VfS0qUERdZ,com.sec.android.app.shealth,0,69f15955-4d64-437b-9600-581a1724568e.achievement.json,69f15955-4d64-437b-9600-581a1724568e,1587859200000,
859,2f08c732-f2a5-4782-938b-37f0d470b530.binning_data.json,511346,6000,0,2020-08-02 16:00:02.904,com.sec.android.app.shealth,2020-08-01 16:40:21.533,2f08c732-f2a5-4782-938b-37f0d470b530.source_info.json,1.2513239,639.86,35.27,859,VfS0qUERdZ,com.sec.android.app.shealth,0,2f08c732-f2a5-4782-938b-37f0d470b530.achievement.json,2f08c732-f2a5-4782-938b-37f0d470b530,1596326400000,
2643,f53027b2-423f-4fe3-b253-cfbc21983af3.binning_data.json,1456608,6000,34,2020-09-16 15:55:23.964,com.sec.android.app.shealth,2020-09-15 16:15:04.206,f53027b2-423f-4fe3-b253-cfbc21983af3.source_info.json,1.449195,2110.91,114.049995,2609,VfS0qUERdZ,com.sec.android.app.shealth,0,f53027b2-423f-4fe3-b253-cfbc21983af3.achievement.json,f53027b2-423f-4fe3-b253-cfbc21983af3,1600214400000,
63,9cadad70-9cc2-4a24-9f15-1fa810812099.binning_data.json,41211,6000,0,2020-06-09 09:50:56.422,com.sec.android.app.shealth,2020-06-09 09:36:48.520,9cadad70-9cc2-4a24-9f15-1fa810812099.source_info.json,1.1453073,47.2,2.6299999,63,VfS0qUERdZ,com.sec.android.app.shealth,0,9cadad70-9cc2-4a24-9f15-1fa810812099.achievement.json,9cadad70-9cc2-4a24-9f15-1fa810812099,1591660800000,
2627,d08e20b7-642b-4b43-a05e-9303e2ff229c.binning_data.json,1483614,6000,0,2020-10-24 16:00:01.629,com.sec.android.app.shealth,2020-10-24 16:00:01.629,,1.3570234,2013.3,108.17,2627,NakFKIhnVg,com.sec.android.app.shealth,0,d08e20b7-642b-4b43-a05e-9303e2ff229c.achievement.json,d08e20b7-642b-4b43-a05e-9303e2ff229c,1603497600000,
859,2063ee29-46f4-48f4-a09d-2ba7ff859e7f.binning_data.json,511346,6000,0,2020-08-02 16:00:01.519,com.sec.android.app.shealth,2020-08-02 16:00:01.519,,1.2513239,639.86,35.27,859,NakFKIhnVg,com.sec.android.app.shealth,0,2063ee29-46f4-48f4-a09d-2ba7ff859e7f.achievement.json,2063ee29-46f4-48f4-a09d-2ba7ff859e7f,1596326400000,
7389,fb4e2c2a-4a8c-431c-8346-cec7b4ab9ffc.binning_data.json,3795929,6000,973,2020-03-22 13:04:05.363,com.sec.android.app.shealth,2020-03-21 13:58:24.595,fb4e2c2a-4a8c-431c-8346-cec7b4ab9ffc.source_info.json,1.6318297,6194.3105,362.16998,6416,VfS0qUERdZ,com.sec.android.app.shealth,0,fb4e2c2a-4a8c-431c-8346-cec7b4ab9ffc.achievement.json,fb4e2c2a-4a8c-431c-8346-cec7b4ab9ffc,1584835200000,
4160,baadd9f1-b1d0-4b4a-aec6-b502506ad54c.binning_data.json,2401814,6000,24,2020-10-25 13:45:37.245,com.sec.android.app.shealth,2020-10-25 03:08:54.919,baadd9f1-b1d0-4b4a-aec6-b502506ad54c.source_info.json,1.3281916,3190.07,174.55,4136,VfS0qUERdZ,com.sec.android.app.shealth,0,baadd9f1-b1d0-4b4a-aec6-b502506ad54c.achievement.json,baadd9f1-b1d0-4b4a-aec6-b502506ad54c,1603584000000,
14466,dd14dc58-300a-49d4-bd35-3d5458bf3203.binning_data.json,7303559,6000,31,2020-08-03 14:51:09.138,com.sec.android.app.shealth,2020-08-03 00:15:07.706,dd14dc58-300a-49d4-bd35-3d5458bf3203.source_info.json,1.4280694,10429.99,638.62,14435,VfS0qUERdZ,com.sec.android.app.shealth,0,dd14dc58-300a-49d4-bd35-3d5458bf3203.achievement.json,dd14dc58-300a-49d4-bd35-3d5458bf3203,1596412800000,
1508,0fdbb224-1bfd-477d-b011-9ee780a3a5ca.binning_data.json,881559,6000,0,2020-04-26 14:00:02.015,com.sec.android.app.shealth,2020-04-26 14:00:02.015,,2.5160751,1162.32,61.20999,1508,NakFKIhnVg,com.sec.android.app.shealth,0,0fdbb224-1bfd-477d-b011-9ee780a3a5ca.achievement.json,0fdbb224-1bfd-477d-b011-9ee780a3a5ca,1587859200000,
